WigleWifi-1.4,appRelease=2.25,model=LG-D855,release=6.0,device=g3,display=MRA58K,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
62:be:f5:3a:a9:dd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:55,3,-75,32.16962448,35.08725108,348,4,WIFI
14:ae:db:32:aa:cd,bz19085668_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:55,48,-83,32.16962448,35.08725108,348,4,WIFI
14:ae:db:47:92:cd,elrina,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:57,11,-83,32.16965206,35.0872914,349,4,WIFI
06:ae:db:47:92:cd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:57,11,-88,32.16965206,35.0872914,349,4,WIFI
84:34:97:1c:bd:91,HP-Print-91-Officejet 6700,[ESS],2017-11-01 19:28:57,6,-89,32.16965206,35.0872914,349,4,WIFI
c6:8e:8f:b2:b0:40,DIRECT-Tv-BRAVIA,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:59,11,-85,32.16968278,35.08733796,348,4,WIFI
d0:0e:d9:22:24:cb,BE126-2224cb,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:59,36,-90,32.16968278,35.08733796,348,4,WIFI
40:b0:34:8f:8c:32,DIRECT-2F-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:28:59,11,-88,32.16968278,35.08733796,348,4,WIFI
62:be:f5:43:5f:79,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:59,11,-88,32.16968278,35.08733796,348,4,WIFI
10:be:f5:43:5f:78,bismot_home,[WPA2-PSK-CCMP][ESS],2017-11-01 19:28:59,11,-88,32.16968278,35.08733796,348,4,WIFI
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:28:59,0,-91,32.16968278,35.08733796,348,4,GSM
84:34:97:1c:bd:91,HP-Print-91-Officejet 6700,[ESS],2017-11-01 19:29:01,6,-84,32.16969549,35.08739519,347,3,WIFI
14:ae:db:32:aa:ca,bz19085668,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:04,5,-69,32.16973819,35.08745922,346,3,WIFI
14:ae:db:32:aa:cd,bz19085668_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:04,48,-76,32.16973819,35.08745922,346,3,WIFI
72:ab:1b:5d:94:3f,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:04,7,-88,32.16973819,35.08745922,346,3,WIFI
14:af:db:be:96:ba,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:04,9,-89,32.16973819,35.08745922,346,3,WIFI
cc:b2:55:e9:0c:bc,david,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:04,1,-90,32.16973819,35.08745922,346,3,WIFI
14:ae:db:be:96:ba,home1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:04,9,-90,32.16973819,35.08745922,346,3,WIFI
62:ee:0c:3c:1a:c4,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:04,7,-91,32.16973819,35.08745922,346,3,WIFI
a0:ab:1b:5d:94:3e,shoshn,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:04,7,-91,32.16973819,35.08745922,346,3,WIFI
cc:b2:55:e9:0c:bf,Bezeq Free,[ESS],2017-11-01 19:29:04,1,-87,32.16973819,35.08745922,346,3,WIFI
cc:b2:55:e9:0c:bc,david,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:06,1,-82,32.16974352,35.08751258,344,4,WIFI
cc:b2:55:e9:0c:bf,Bezeq Free,[ESS],2017-11-01 19:29:06,1,-82,32.16974352,35.08751258,344,4,WIFI
64:a5:c3:66:9f:9a,ARAGON,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:06,6,-82,32.16974352,35.08751258,344,4,WIFI
68:72:51:70:e1:1b,ubnt,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:06,11,-87,32.16974352,35.08751258,344,4,WIFI
04:a1:51:12:4e:22,INSANI,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:06,11,-92,32.16974352,35.08751258,344,4,WIFI
f8:e9:03:10:03:09,levy1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:08,1,-82,32.16975904,35.08756785,344,4,WIFI
cc:b2:55:e9:0c:bc,david,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:08,1,-74,32.16975904,35.08756785,344,4,WIFI
cc:b2:55:e9:0c:bf,Bezeq Free,[ESS],2017-11-01 19:29:08,1,-75,32.16975904,35.08756785,344,4,WIFI
74:da:38:1d:ea:6c,elankry_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:08,11,-90,32.16975904,35.08756785,344,4,WIFI
14:af:db:c5:a4:52,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:10,3,-78,32.1697626,35.08762174,344,3,WIFI
10:be:f5:43:5f:78,bismot_home,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:10,11,-82,32.1697626,35.08762174,344,3,WIFI
a0:ab:1b:5d:94:3e,shoshn,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:10,7,-86,32.1697626,35.08762174,344,3,WIFI
f4:f2:6d:bf:d2:89,piter,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:10,1,-92,32.1697626,35.08762174,344,3,WIFI
72:b0:ce:ac:d6:1e,Bezeq Free WA39A3,[ESS],2017-11-01 19:29:10,1,-91,32.1697626,35.08762174,344,3,WIFI
62:be:f5:43:5f:79,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:12,11,-83,32.16976442,35.08766415,343,3,WIFI
04:a1:51:12:4e:22,INSANI,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:12,11,-84,32.16976442,35.08766415,343,3,WIFI
c0:a0:bb:cb:9b:34,bz16490631@018,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:12,1,-92,32.16976442,35.08766415,343,3,WIFI
14:ae:db:c5:a4:52,47-054310354,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:15,3,-80,32.16977253,35.0877335,343,4,WIFI
72:ab:1b:5d:94:3f,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:15,7,-75,32.16977253,35.0877335,343,4,WIFI
a0:ab:1b:5d:94:3e,shoshn,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:15,7,-75,32.16977253,35.0877335,343,4,WIFI
d0:0e:d9:22:24:cc,BE126-2224cc,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:15,1,-80,32.16977253,35.0877335,343,4,WIFI
40:b0:34:8f:8c:32,DIRECT-2F-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:15,11,-83,32.16977253,35.0877335,343,4,WIFI
6c:b0:ce:ac:d6:1d,Ul,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:15,1,-93,32.16977253,35.0877335,343,4,WIFI
48:ee:0c:3c:1a:c7,StrazHome,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:18,7,-89,32.16978599,35.08781181,341,4,WIFI
74:44:01:3c:7f:c4,Bezeq-n_7FC4,[WPS][ESS],2017-11-01 19:29:18,11,-84,32.16978599,35.08781181,341,4,WIFI
72:b0:ce:ac:d6:1e,Bezeq Free WA39A3,[ESS],2017-11-01 19:29:20,1,-86,32.16978195,35.08785145,342,3,WIFI
6c:b0:ce:ac:d6:1d,Ul,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:20,1,-85,32.16978195,35.08785145,342,3,WIFI
f8:e9:03:12:4f:84,shemtov3_2.4,[WEP][ESS],2017-11-01 19:29:20,11,-86,32.16978195,35.08785145,342,3,WIFI
48:ee:0c:3e:6e:65,Glazer_555,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:22,11,-88,32.16978362,35.08790216,340,3,WIFI
14:ae:db:c5:a4:55,47-054310354_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:24,48,-89,32.16978479,35.08796286,339,4,WIFI
64:a5:c3:66:9f:9a,ARAGON,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:24,6,-77,32.16978479,35.08796286,339,4,WIFI
f8:e9:03:12:4f:84,shemtov3_2.4,[WEP][ESS],2017-11-01 19:29:24,11,-81,32.16978479,35.08796286,339,4,WIFI
4c:60:de:4d:a7:6b,Itzhak,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:26,11,-88,32.16978021,35.08801209,341,4,WIFI
10:be:f5:3a:a9:dc,Eyal30,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:28,3,-86,32.16979054,35.08807338,342,4,WIFI
04:a1:51:13:6b:07,mor,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:28,11,-90,32.16979054,35.08807338,342,4,WIFI
f4:f2:6d:bf:d2:89,piter,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:28,1,-82,32.16979054,35.08807338,342,4,WIFI
72:b0:ce:ac:d6:1e,Bezeq Free WA39A3,[ESS],2017-11-01 19:29:28,1,-79,32.16979054,35.08807338,342,4,WIFI
4c:60:de:4d:a7:6b,Itzhak,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:28,11,-81,32.16979054,35.08807338,342,4,WIFI
50:04:b8:32:1b:f8,Partner.Home-1BF8,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:28,7,-91,32.16979054,35.08807338,342,4,WIFI
64:a5:c3:66:9f:9a,ARAGON,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:32,6,-70,32.16980864,35.08817478,342,4,WIFI
14:ae:db:c1:d8:4d,yaniv,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:32,6,-90,32.16980864,35.08817478,342,4,WIFI
74:44:01:3c:7f:c4,Bezeq-n_7FC4,[WPS][ESS],2017-11-01 19:29:34,11,-78,32.16982271,35.08822979,342,4,WIFI
90:8d:78:55:0c:75,AVINET 2.4G,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:34,1,-87,32.16982271,35.08822979,342,4,WIFI
44:94:fc:4b:24:66,teva321846,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:34,1,-90,32.16982271,35.08822979,342,4,WIFI
62:94:fc:4b:24:67,Bezeq Free,[ESS],2017-11-01 19:29:34,1,-91,32.16982271,35.08822979,342,4,WIFI
62:be:f5:3a:a9:dd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:36,3,-84,32.16982672,35.08828007,342,4,WIFI
fc:75:16:53:0e:34,madar1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:36,6,-91,32.16982672,35.08828007,342,4,WIFI
90:8d:78:55:0c:75,AVINET 2.4G,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:41,1,-82,32.1698323,35.08841105,345,3,WIFI
44:94:fc:4b:24:66,teva321846,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:41,1,-85,32.1698323,35.08841105,345,3,WIFI
62:94:fc:4b:24:67,Bezeq Free,[ESS],2017-11-01 19:29:41,1,-81,32.1698323,35.08841105,345,3,WIFI
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:29:41,0,-95,32.1698323,35.08841105,345,3,GSM
14:ae:db:32:aa:ca,bz19085668,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:43,5,-88,32.16983935,35.08846786,344,3,WIFI
ec:8e:b5:01:e9:42,DIRECT-9B-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:43,6,-79,32.16983935,35.08846786,344,3,WIFI
10:be:f5:38:95:48,nata,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-01 19:29:43,1,-85,32.16983935,35.08846786,344,3,WIFI
10:be:f5:40:fb:3e,ksofek,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:43,9,-86,32.16983935,35.08846786,344,3,WIFI
c4:a8:1d:14:19:d2,ben ami_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:43,1,-89,32.16983935,35.08846786,344,3,WIFI
72:be:f5:40:fb:3d,wl0_Guest3,[ESS],2017-11-01 19:29:43,9,-85,32.16983935,35.08846786,344,3,WIFI
72:be:f5:40:fb:3c,wl0_Guest2,[ESS],2017-11-01 19:29:43,9,-85,32.16983935,35.08846786,344,3,WIFI
c4:a8:1d:14:19:d2,ben ami_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:45,1,-77,32.16984231,35.08850245,345,4,WIFI
90:8d:78:55:0c:74,AVINET 5G,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:45,60,-84,32.16984231,35.08850245,345,4,WIFI
14:ae:db:c1:d8:4d,yaniv,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:45,6,-80,32.16984231,35.08850245,345,4,WIFI
a0:ab:1b:5e:25:fc,Zakopniuk,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:45,10,-89,32.16984231,35.08850245,345,4,WIFI
90:8d:78:55:0c:75,AVINET 2.4G,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:47,1,-77,32.16984548,35.08852801,345,4,WIFI
fc:75:16:53:0e:34,madar1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:47,6,-82,32.16984548,35.08852801,345,4,WIFI
ec:8e:b5:01:e9:42,DIRECT-9B-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:47,6,-73,32.16984548,35.08852801,345,4,WIFI
10:be:f5:40:fb:3e,ksofek,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:47,9,-81,32.16984548,35.08852801,345,4,WIFI
72:be:f5:40:fb:3d,wl0_Guest3,[ESS],2017-11-01 19:29:47,9,-79,32.16984548,35.08852801,345,4,WIFI
72:be:f5:40:fb:3c,wl0_Guest2,[ESS],2017-11-01 19:29:47,9,-78,32.16984548,35.08852801,345,4,WIFI
12:08:c1:9a:f6:0a,DIRECT-AP[TV][LG]50LA621Y-TD,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:49,1,-79,32.1698886,35.08859822,348,3,WIFI
90:8d:78:55:67:c2,256_5567bc,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:49,3,-87,32.1698886,35.08859822,348,3,WIFI
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:29:49,0,-81,32.1698886,35.08859822,348,3,GSM
fc:75:16:53:0e:34,madar1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:51,6,-75,32.1699143,35.08864416,347,3,WIFI
90:8d:78:55:0c:75,AVINET 2.4G,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:53,1,-71,32.16994259,35.08869164,348,4,WIFI
90:8d:78:55:0c:74,AVINET 5G,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:53,60,-69,32.16994259,35.08869164,348,4,WIFI
4c:60:de:42:fd:b2,eizik,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:53,11,-87,32.16994259,35.08869164,348,4,WIFI
10:be:f5:38:95:48,nata,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-01 19:29:57,1,-78,32.17000626,35.08878321,349,3,WIFI
4c:60:de:42:fd:b2,eizik,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:29:57,11,-79,32.17000626,35.08878321,349,3,WIFI
10:fe:ed:46:fb:0a,TP-LINK_46FB0A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:29:59,6,-87,32.17004193,35.08881129,348,4,WIFI
6a:12:f5:fd:16:65,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:59,1,-89,32.17004193,35.08881129,348,4,WIFI
c4:12:f5:fd:16:64,maragud,[WPA2-PSK-CCMP][ESS],2017-11-01 19:29:59,1,-90,32.17004193,35.08881129,348,4,WIFI
6a:12:f5:fd:16:65,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:01,1,-82,32.17007891,35.08884132,346,3,WIFI
c4:12:f5:fd:16:64,maragud,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:01,1,-84,32.17007891,35.08884132,346,3,WIFI
a0:ab:1b:55:16:b0,Carmel,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:01,1,-90,32.17007891,35.08884132,346,3,WIFI
68:72:51:70:e1:1b,ubnt,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:03,11,-87,32.1701153,35.08887207,347,3,WIFI
6c:b0:ce:aa:90:8a,dror,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:03,6,-88,32.1701153,35.08887207,347,3,WIFI
06:ae:db:b3:ab:d5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:03,11,-88,32.1701153,35.08887207,347,3,WIFI
3c:1e:04:02:e2:03,Amar_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:03,11,-89,32.1701153,35.08887207,347,3,WIFI
14:ae:db:b3:ab:d5,Victor,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:03,11,-90,32.1701153,35.08887207,347,3,WIFI
5a:b0:ce:aa:90:8b,Bezeq Free 3A2618,[ESS],2017-11-01 19:30:03,6,-92,32.1701153,35.08887207,347,3,WIFI
50:04:b8:32:1b:f8,Partner.Home-1BF8,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:05,7,-86,32.17015908,35.08889789,347,3,WIFI
04:a1:51:11:07:32,mangina,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:05,11,-87,32.17015908,35.08889789,347,3,WIFI
c4:04:15:19:76:d4,Matya-shomron,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:05,11,-91,32.17015908,35.08889789,347,3,WIFI
10:be:f5:40:fb:3e,ksofek,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:07,9,-76,32.17019303,35.08891104,348,4,WIFI
3c:1e:04:02:e2:03,Amar_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:07,11,-83,32.17019303,35.08891104,348,4,WIFI
72:be:f5:40:fb:3d,wl0_Guest3,[ESS],2017-11-01 19:30:10,9,-74,32.17025847,35.08892796,348,4,WIFI
10:fe:ed:46:fb:0a,TP-LINK_46FB0A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:30:10,6,-78,32.17025847,35.08892796,348,4,WIFI
68:72:51:70:e1:1b,ubnt,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:10,11,-81,32.17025847,35.08892796,348,4,WIFI
6c:b0:ce:aa:90:8a,dror,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:10,6,-80,32.17025847,35.08892796,348,4,WIFI
5a:b0:ce:aa:90:8b,Bezeq Free 3A2618,[ESS],2017-11-01 19:30:10,6,-81,32.17025847,35.08892796,348,4,WIFI
6c:b0:ce:aa:90:8b,dror_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:10,60,-92,32.17025847,35.08892796,348,4,WIFI
42502_22811_5363189,GOLAN T,HSPA;il,2017-11-01 19:30:10,0,-93,32.17025847,35.08892796,348,4,GSM
04:a1:51:11:07:32,mangina,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:12,11,-72,32.1702801,35.08893764,349,4,WIFI
10:be:f5:40:fb:3e,ksofek,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:18,9,-71,32.17040295,35.08896551,346,4,WIFI
72:be:f5:40:fb:3c,wl0_Guest2,[ESS],2017-11-01 19:30:18,9,-71,32.17040295,35.08896551,346,4,WIFI
84:26:15:eb:7a:33,MorProduction,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:18,1,-92,32.17040295,35.08896551,346,4,WIFI
ec:08:6b:75:b3:05,TP-LINK_75B305,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:20,8,-86,32.17044728,35.08896831,344,4,WIFI
e8:fc:af:9b:cf:b6,Ludmila1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:24,13,-88,32.17054288,35.08897285,346,4,WIFI
52:fc:af:9b:cf:b7,Bezeq Free 1025EF,[ESS],2017-11-01 19:30:24,13,-88,32.17054288,35.08897285,346,4,WIFI
c4:12:f5:fe:2c:0c,Eran-Wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:30:30,3,-89,32.17057607,35.08882787,343,4,WIFI
3c:1e:04:08:e9:56,Adam,[WEP][ESS],2017-11-01 19:30:32,11,-90,32.17059229,35.08878466,344,3,WIFI
10:be:f5:34:c5:1c,melamed,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:36,1,-91,32.1706282,35.08871012,347,3,WIFI
52:fc:af:9b:cf:b7,Bezeq Free 1025EF,[ESS],2017-11-01 19:30:38,13,-83,32.17064792,35.08866512,348,3,WIFI
c4:12:f5:fe:2c:0c,Eran-Wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:30:38,3,-82,32.17064792,35.08866512,348,3,WIFI
e8:fc:af:9b:cf:b7,Ludmila1_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:38,56,-88,32.17064792,35.08866512,348,3,WIFI
e8:fc:af:9b:cf:b6,Ludmila1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:40,13,-83,32.17065848,35.08862429,349,4,WIFI
3c:1e:04:08:e9:56,Adam,[WEP][ESS],2017-11-01 19:30:40,11,-84,32.17065848,35.08862429,349,4,WIFI
68:72:51:70:e1:1b,ubnt,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:44,11,-75,32.17072299,35.08855112,349,4,WIFI
10:be:f5:34:c5:1c,melamed,[WPA2-PSK-CCMP][ESS],2017-11-01 19:30:48,1,-86,32.17081588,35.08849706,350,4,WIFI
58:70:c6:ff:06:fe,YICarCam_ff06fe,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:48,5,-74,32.17081588,35.08849706,350,4,WIFI
58:70:c6:ff:06:fe,YICarCam_ff06fe,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:30:58,5,-66,32.17100981,35.08837983,351,4,WIFI
42502_22811_5363189,GOLAN T,HSPA;il,2017-11-01 19:30:58,0,-81,32.17100981,35.08837983,351,4,GSM
bc:f6:85:0b:f8:33,Bezeq-N_0bf832,[ESS],2017-11-01 19:31:07,13,-91,32.17113424,35.08824071,352,5,WIFI
20:0c:c8:11:31:79,elkin cave_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:31:10,60,-91,32.17114207,35.08817414,353,5,WIFI
48:ee:0c:3a:82:f7,ofiraks,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:10,7,-87,32.17114207,35.08817414,353,5,WIFI
20:0c:c8:11:31:78,elkin cave,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:31:12,1,-84,32.17117586,35.08816014,353,5,WIFI
5a:be:f5:3c:fd:cd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:12,3,-86,32.17117586,35.08816014,353,5,WIFI
10:be:f5:3c:fd:cc,hannyy1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:12,3,-87,32.17117586,35.08816014,353,5,WIFI
10:5a:f7:06:8f:35,narvona_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:12,1,-91,32.17117586,35.08816014,353,5,WIFI
62:0c:c8:11:31:79,Bezeq Free 702C73,[ESS],2017-11-01 19:31:12,1,-84,32.17117586,35.08816014,353,5,WIFI
bc:f6:85:0b:f8:33,Bezeq-N_0bf832,[ESS],2017-11-01 19:31:18,13,-84,32.17125858,35.08806572,351,6,WIFI
5a:be:f5:3c:fd:cd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:18,3,-79,32.17125858,35.08806572,351,6,WIFI
10:be:f5:3c:fd:cc,hannyy1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:18,3,-80,32.17125858,35.08806572,351,6,WIFI
10:5a:f7:06:8f:36,narvona_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:18,52,-87,32.17125858,35.08806572,351,6,WIFI
30:e1:71:08:a6:46,DIRECT-45-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:31:20,1,-79,32.17127402,35.08802685,352,5,WIFI
58:20:b1:d1:c3:28,HP-Print-28-Officejet Pro 6230,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:20,6,-82,32.17127402,35.08802685,352,5,WIFI
62:0c:c8:11:f6:83,Bezeq Free,[ESS],2017-11-01 19:31:20,1,-90,32.17127402,35.08802685,352,5,WIFI
d4:d1:84:fe:4d:71,shabat,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:23,11,-84,32.17132617,35.08799012,352,5,WIFI
10:5a:f7:06:8f:35,narvona_2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:28,1,-84,32.17139773,35.08792034,352,4,WIFI
84:26:15:ee:53:73,Bezeq-n_125A,[ESS],2017-11-01 19:31:28,6,-90,32.17139773,35.08792034,352,4,WIFI
bc:f6:85:0b:f8:33,Bezeq-N_0bf832,[ESS],2017-11-01 19:31:31,13,-78,32.17143676,35.08786739,353,4,WIFI
14:ae:db:c6:f8:1a,Meir-2.4G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:31:33,2,-84,32.17147139,35.08784336,354,3,WIFI
c4:04:15:65:4e:3f,SosiaZohar_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:31:33,6,-86,32.17147139,35.08784336,354,3,WIFI
62:04:15:65:4e:3c,Bezeq Free N03161,[ESS],2017-11-01 19:31:33,6,-86,32.17147139,35.08784336,354,3,WIFI
84:26:15:ee:53:73,Bezeq-n_125A,[ESS],2017-11-01 19:31:34,6,-84,32.17148366,35.08782758,353,4,WIFI
bc:f6:85:0b:f8:33,Bezeq-N_0bf832,[ESS],2017-11-01 19:31:37,13,-72,32.17153406,35.08779832,352,4,WIFI
14:ae:db:ce:95:85,ezra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:31:37,6,-82,32.17153406,35.08779832,352,4,WIFI
08:97:58:33:a6:42,NIPPON_0949,[WPA-PSK-CCMP][WPS][ESS],2017-11-01 19:31:39,1,-80,32.17156371,35.0877801,351,4,WIFI
48:ee:0c:3c:ce:9a,Bathen1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:39,8,-90,32.17156371,35.0877801,351,4,WIFI
62:ee:0c:3c:ce:9b,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:39,8,-91,32.17156371,35.0877801,351,4,WIFI
20:0c:c8:11:31:78,elkin cave,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:31:43,1,-79,32.17164357,35.08774151,351,4,WIFI
48:ee:0c:3c:ce:9a,Bathen1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:43,8,-82,32.17164357,35.08774151,351,4,WIFI
62:ee:0c:3c:ce:9b,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:31:43,8,-82,32.17164357,35.08774151,351,4,WIFI
